,priceCashFlowRatio,priceEarningsRatio,priceEarningsToGrowthRatio,priceBookValueRatio,currentRatio,quickRatio,payoutRatio,Class
2041,11.909198457523,18.2032,18.143659544469,3.7215,2.069,0.89868380777472,0.175,1
2042,5.3659811336449,8.1596,7.8984970972487,1.3731,2.991,1.7310104529617,0.564,1
2043,2.0514949517415,3.4118,3.3617165681351,1.0693,1.923,1.780188433131,0.047,0
2044,12.648422720204,12.2316,12.089900892054999,1.974,1.376,1.2324316564018,0.066,1
2046,6.3152473780511,10.3522,9.977133208150699,0.8456,0.11279415946235,0.08475012569508901,0.157,1
2049,2.8498107970499,5.2995,5.2450755641322,1.1707,4.149,2.5241212356951,0.254,1
2050,2.8878611421013,9.4977,9.317189888153699,2.8436,0.8951612903225799,0.58664784946237,0.512,1
2052,9.955978199214302,15.4858,15.484698580076001,0.0,0.922,0.094649073981825,0.0,1
2053,62.768715408367,0.0,47.51407396171606,0.5256,2.234,1.6035504804692,0.0,0
2054,39.57479864638,25.116,25.105431610596,2.7836,1.362,1.3139006300343,0.0,1
2063,5.8712027186621,6.1374,6.1360092693566,1.2627,1.118,1.0641395099837,0.0,1
2064,3.5624187800654,6.9963,6.967967783214201,1.504,1.2,0.22498496089834,0.104,1
2066,8.5044311996351,16.1066,16.086985432635,0.0,0.309,0.054038733864301,0.0,1
2067,2.1903913600177,4.6916,4.2121231311379,0.7693,1.933,0.8321679831973601,0.123,0
2068,16.854327602011,28.2835,27.984752854581,5.6204,2.0380000000000003,1.4882790245258,0.494,1
2070,14.243124046554,20.3968,20.371113726066998,2.6353,2.188,1.2834638098062,0.0,1
2071,20.309950591652,20.3101,19.936277867837,2.5686,0.165,3.7796074244415,0.64,1
2072,14.826449759094,14.33,14.305910664705,2.7708,1.346,1.1392032208879,0.101,0
2077,1.6777550069865,0.0,47.51407396171606,0.0,0.823,0.6612516152852099,0.0,1
2079,24.675550215136,28.6453,28.621402372578,4.5154,2.499,2.4985888975488,0.0,1
2082,12.761746954022,18.908,18.703173182907,3.8021,2.915,2.7344052420445,0.053,1
2085,6.4134879466207,0.0,47.51407396171606,0.0,0.96,0.8776731724643001,0.0,1
2087,16.909013347911,0.0,47.51407396171606,2.6174,1.3730000000000002,0.85710433624888,0.0,1
2088,11.727621400152,18.1743,18.100442774045998,2.2094,0.029343854546454,0.020011056700449,0.463,1
2089,9.839421000425801,19.0833,19.325572618258,1.0951,3.687,2.1878443696011,0.0,0
2091,2.2906412542553,0.0,47.51407396171606,2.6522,1.614,0.8961695976873,0.0,1
2100,4.3112230025158,13.9297,13.82888652432,0.8605,0.41058211152484,0.19611533974536,0.219,1
2101,9.557150314796901,12.6289,12.476674264663,1.948,0.05468550873204401,0.054055512248304,0.34600000000000003,1
2107,13.225446623094001,11.6623,11.651593090211,1.1597,1.947,1.0319214241866,0.0,1
2108,18.38586348771,18.5227,18.543670863627998,1.7038,2.369,0.96746196282371,0.0,1
2110,5.490083481707,7.2911,7.1650834738966,1.3145,1.009,0.19184676029555,0.257,1
2111,7.7238190671451,12.6689,12.645022850208,1.6143,1.487,0.84230654182762,0.159,1
2115,7.6687411886392995,16.1588,20.465080248760003,1.4293,0.039579175013421,0.020071761007577,0.107,1
2117,3.8696524760393,10.2829,58.996600102099,0.0,0.955,0.75555268422436,0.0,1
2119,10.046808658082,12.4008,12.347655498494001,2.3764,0.09858244439842803,0.09451317802510198,0.187,1
2121,6.26605088916,33.7179,33.480777041471,2.1107,1.819,1.1316788830716,0.0,1
2125,10.913751178318,20.2583,20.349868586651002,6.4174,0.893,0.43351268255188,0.0,1
2128,10.994524033489,13.9548,14.72844199384,1.5112,0.035989272012219,0.029105078956547,0.302,1
2137,80.29380760227299,0.0,47.51407396171606,2.5226,1.3730000000000002,1.3434711152738,0.0,1
2140,13.097661165041,25.295,25.033900516609002,4.8892,1.244,1.088295687885,0.414,1
2141,7.867272477879799,12.8063,12.580462095971999,1.1985,0.047938785717745985,0.030401628929855,0.414,1
2143,8.5363318455914,6.2272,6.223860701649902,0.0,3.043,2.9501150913538,0.0,0
2146,7.953888591074199,9.7487,9.7004686306152,1.4380000000000002,0.052651268255896,0.041527616759458,0.122,1
2148,10.369688712598,11.1864,11.191762616842999,0.9372,1.3130000000000002,1.1419657810256,0.0,0
2149,21.769529304166998,35.5943,34.986241436605,3.4539,1.396,0.38649549897671,0.287,1
2151,7.2342219342534015,12.5407,12.310042769075999,1.0131,0.035239277058549,0.026431873428479,0.465,1
2152,11.219182592300001,14.6169,14.435113275037999,1.0339,0.024050135274501,0.022811952611624,0.403,1
2157,12.447769205125,0.0,47.51407396171606,1.199,2.283,2.1822429906542,0.0,1
2158,14.855616504224,22.0276,21.962337944284002,5.0137,1.274,0.61075623325778,0.123,1
2159,6.881049496102201,31.5122,31.135672618727003,0.0,1.918989553834,2.5267239294435,0.163,1
2168,68.2184569868,0.0,47.51407396171606,0.0,0.737,0.61820621052976,0.0,1
2171,22.118413583189998,8.4188,8.4215474835764,1.1207,1.548,1.0755778899503,0.0,1
2172,0.3664635257211501,0.0,47.51407396171606,0.3331,2.23,1.4265633497406998,0.0,0
2173,4.5491860424338,21.4154,21.300499178982,1.4852,2.428,1.9115885875308,0.264,0
2174,8.8350875128695,0.0,47.51407396171606,2.2224,2.45,1.0549968700602,0.0,1
2175,8.3991879651314,0.0,47.51407396171606,1.0578,0.982,0.76273573996594,0.0,1
2178,10.24673026401,11.8,11.660072369389999,1.4227,0.06598672798263801,0.024642086671777,0.34700000000000003,1
2179,13.904477862004,27.1907,27.39832548191,2.7555,1.072,0.06953944485966901,0.362,1
2180,8.0473430390546,13.0329,12.905925761703,1.0135,0.030120482390046006,0.028191505486886,0.29600000000000004,1
2181,12.236576173746,12.5352,12.524589735208002,1.4154,4.668,3.0203418944198,0.0,1
2187,9.446248890546801,15.4167,15.19875071581,1.7414,1.271,1.2261100233689,0.257,1
2191,18.261986210956,19.4247,18.99427090428,3.3665,2.446,1.3939651046928998,0.32299999999999995,1
2195,2.256776875,3.1143,3.1224321613255,1.0951,0.7879999999999999,0.62929012010006,0.0,0
2197,32.788896798601996,11.1674,10.984898904849999,1.0909,1.446,0.8977127264527599,0.194,1
2198,4.8570941621959,21.6389,21.745021079508,1.2098,3.765,3.3475573237509,0.0,0
2213,5.2233502693695,13.2189,12.860616857639,0.878,0.067254940213073,0.050841489700850985,0.521,1
2218,20.273992248062,0.0,47.51407396171606,5.4715,0.857,0.6486445718226099,0.0,1
2220,9.5108797063707,15.7239,15.592406950529,1.7618,2.252,0.73635910427413,0.388,1
2221,2.9011423079141,12.898,18.466574897020003,0.8095,2.405,2.00349990819,0.0,1
2223,5.8500463270548,13.2633,12.824038562614998,1.9476,2.84,1.6702445109373998,0.0,1
2225,10.335308091414,13.2593,13.164355684671,1.0938,0.07921615815874701,0.07693929305138701,0.204,1
2228,31.452585094948002,30.8724,30.850029547903,3.8565,0.7340000000000001,0.60755464549102,0.0,1
2229,4.285758626982,0.0,47.51407396171606,0.9632,2.167,1.1333144824603998,0.0,0
2234,24.268516746411,18.9567,18.95035726203,1.7258,4.489,2.7569050233476,0.0,1
2241,3.5956944558522004,6.6471,6.5645855670103,0.8792,1.469,0.82676902536716,0.235,1
2244,9.922207611036301,18.0464,18.085225038997,2.4198,2.227,2.1271901362751,0.0,1
2246,22.029342404503,25.1442,25.072776410032002,1.483,1.808,1.6876954625965,0.481,1
2251,8.7088648945187,10.5704,10.778611420803001,0.8684,0.022465889210897004,0.016965808602645002,0.125,1
2253,28.604070601771998,0.0,47.51407396171606,1.7524,3.318,2.8854575091414,0.0,1
2254,4.5159982078108,26.3009,18.336143382373,0.5867,0.334,0.22256473489519,0.0,1
2259,7.142117569799598,8.4708,8.4710262822752,1.9647,0.6873223422399101,0.54762706083002,0.05,1
2266,4.3796755361535,14.8818,14.979190295808001,1.3205,0.26251103724605,0.1090377876061,0.0,1
2267,16.605757661408,16.184,18.394664996826002,1.5336,0.024089810678276,0.018768447803055,0.448,1
2269,7.5680576563458,13.7686,14.685812850727,0.9297,0.04428321176254401,0.029892830637061,0.0,1
2271,3.5522288551244,5.9339,5.9290669437212005,1.6765,2.442,0.5666634971950201,0.0,1
2273,27.998562976654,0.0,47.51407396171606,1.1283,1.257,1.1517086305971,0.0,0
2275,15.970507487713,26.2293,25.899199899099997,2.3125,3.278,2.2240101702788,0.355,1
2277,7.4139603763272,11.1135,10.852649049445,1.0425,0.021820160565656,0.014674847172257,0.39,1
2278,2.4417638568903,5.4214,5.1470288985515,0.6542,0.11006474396704,0.10767745732784,0.358,1
2280,9.1442369343106,10.0445,10.063815673613,2.7310000000000003,0.963,0.85198342214328,0.0,0
2281,11.089818210793,16.4138,16.984885209712,1.8965,2.0,1.8565285865263,0.0,1
2283,15.102427260393,35.9128,35.915679966725,3.3884,1.47,1.4055830428743,0.0,1
2284,4.832979416095402,9.23,9.143705644749199,1.9363,1.898,1.7131320328969,0.17600000000000002,1
2285,0.81349604463537,0.0,47.51407396171606,0.0,1.825,1.0794697078685,0.0,1
2287,11.864645659518,43.6796,43.46879245898501,1.6449,3.143,1.4392831592503,0.403,1
2288,32.381598344749996,44.1131,43.731714349583996,5.1584,5.01,3.798893220978501,0.381,1
2291,8.036975427856701,10.9444,10.643423168483,1.1118,0.044455914647889005,0.032156673964779,0.5329999999999999,1
2295,18.455373188147,17.1317,16.738411189381,3.8086,2.048,1.1319445520019,0.039,1
2304,19.611749239574,31.8909,31.957339508515002,2.9276,3.2230000000000003,2.9231890131855,0.0,1
2314,13.163999821654999,15.4556,15.36177275579,5.727,1.813,1.7825866245628,0.344,1
2315,13.944109436967,10.6598,10.395033480233,1.9943,3.3656092083099,2.207215047726,0.583,1
2321,21.192820340605,37.4286,37.089314095794,0.9038,1.967,0.9752249500845,0.0,1
2323,4.2355895665715,11.0636,11.08610133748,1.7117,1.093,0.59732934350459,0.0,0
2327,9.9056199623534,12.0329,12.021704545455,1.8346,0.029195195351831,0.020939069155303,0.446,1
2329,14.124189080511,0.0,47.51407396171606,0.0,0.473,0.443611954316,0.0,0
2330,23.405013657336006,20.0339,19.898801220416,3.5572,4.758,3.2243648142525,0.237,1
2332,70.407095490716,0.0,47.51407396171606,0.8785,2.241,1.1460531928067,0.0,1
2334,10.212561758892999,17.4336,17.457393210979,1.8177,1.318,0.73264159046914,0.0,1
2336,3.7060899722992,31.7273,31.578041918428998,1.1972,1.83,0.8268619764803,0.0,0
2338,5.607772855605298,13.6814,13.69804859927,2.069,1.019,0.8781520233147,0.0,1
2341,3.4189573114051,0.0,47.51407396171606,0.0,1.18,0.96114387485928,0.0,0
2342,8.864784311750801,24.3425,24.071939535166997,2.0551,0.777,0.45320944181568,0.563,1
2344,30.672023094868003,42.5275,42.420181807329,6.3509,2.51,1.5783815466342,0.078,0
2345,2.3341036072688,0.0,47.51407396171606,1.7249,1.964,0.6741036102868398,-0.325,0
2346,8.3912389302454,13.217,13.163937543253,1.3037,2.659,1.1711777615216,0.208,1
2350,8.723610161786599,11.2197,10.93020841993,1.1275,0.048784239890219,0.042616110560531,0.337,1
2351,7.714768006597098,15.0863,14.962051467302999,1.5401,0.8,0.51204435619825,0.5579999999999999,1
2354,7.2962000410205,26.2424,26.121571058293,1.7931,3.295,2.0441473904452,0.0,1
2357,13.634795342365999,10.7718,10.706578113595,1.4917,3.209,1.3161290322581,0.149,1
2358,9.893826554185999,10.5199,10.531449175894,1.172,0.044689641432572993,0.034451273986029,0.229,1
2359,10.511922446438,6.9857,6.9360609002526,1.715,1.6780000000000002,1.107735392165,0.0,0
2360,6.0468823646894005,6.8726,6.8623617407072,1.0986,1.393,1.3257002657943,0.0,1
2364,4.004265246621601,0.0,47.51407396171606,0.0,1.301,0.8774160095835799,-0.154,0
2366,3.2867285268792004,0.0,47.51407396171606,1.3501,3.8724903426895,1.1521295820415,-0.35700000000000004,1
2369,8.9285048088293,14.2289,14.174979161452,4.1576,1.791,0.92916068866571,0.358,1
2372,20.806836047676,24.9813,34.862739297368,4.2011,1.371,0.17244510433091,0.0,0
2379,5.0460843723441,13.4692,13.345873080493,1.6011,0.10378555475806,0.028544910026925,0.077,1
2381,9.743234780292902,16.1465,15.958929814612999,1.9751,3.195,1.6647201946472,0.398,1
2385,0.10026193787668,0.0,47.51407396171606,0.0,1.34,1.0524354398488,0.0,1
2387,5.613458232215401,0.0,47.51407396171606,1.2744,1.931,1.6364942804038998,0.0,0
2389,18.076331427029,19.7586,19.512465761461,4.939,0.8140000000000001,0.73647236132043,0.0,1
2390,14.604391418956,14.5373,14.546569979281001,2.3224,2.529,1.2825545360637,0.0,1
2398,2.1554557403836,0.0,47.51407396171606,0.5382,1.589,1.4280556988138,0.0,0
2400,10.02499319183,0.0,47.51407396171606,0.0,1.392,1.4298439606695,-0.13699999999999998,0
2401,4.685537889661799,0.0,47.51407396171606,0.7097,1.923,0.07273811982285901,0.0,1
2414,5.1344862024861,15.9672,15.940897871835,0.8705,2.631,2.3539952688982,0.0,1
2416,39.306350014548,0.0,47.51407396171606,2.4997,1.4340000000000002,1.263587627016,0.0,1
2417,2.09138082397,0.0,47.51407396171606,0.8679,2.7499594234464,2.7363361728195,-0.274,0
2422,18.714357499713,30.1506,30.138624939896,4.1537,1.931,1.2064555915086002,0.423,1
2423,9.6365643872265,10.7692,10.608140860151,1.3536,0.11308553376764,0.11271073308329,0.421,1
2424,9.5411819165124,21.319000000000006,21.274694436496,1.261,2.784,2.5655889643281,0.0,1
2426,10.437396221443,17.4682,17.297656116349,2.8952,2.6910000000000003,2.4358765038877,0.201,1
2428,8.5520647627815,11.275,11.190185051345,0.8776,0.022751029267874003,0.016836422651733,0.235,1
2431,8.4269219526106,12.1646,12.035216703492999,1.3099,0.01328658890018,0.01328658890018,0.287,1
2436,5.300501794473,17.1312,17.145635702262002,5.9816,3.679,2.1857579331046,0.0,1
2437,15.35098768611,17.8394,17.601556084171,5.7293,2.3,1.4042349985693,0.371,1
2439,7.5935146828195,10.8074,11.071060517276,1.0277,0.082253713126402,0.076639856938934,0.0,1
2441,8.8852839390963,10.7182,10.704401242604,1.339,2.295,1.5708300602252,0.042,1
2450,7.0219218182678,20.7788,20.382556648827,1.3999,2.137,0.7323532105889901,0.28800000000000003,1
2452,4.5280777807634,10.5137,9.950428135987499,0.6697,0.082388908304381,0.011747188750892,0.225,1
2455,5.787674736313901,21.1379,20.886702374052998,1.4821,1.663,1.3271080399664,0.0,0
2457,10.845183450685001,19.142,19.142299488383,5.5949,2.265,1.7316854353115,0.0,1
2461,4.9552173779331,8.8587,8.8597023405854,1.4648,1.5219999999999998,1.3499331668252,0.0,1
2463,15.182798744068,15.1288,15.539218387997,1.221,0.06347014095529799,0.055686491995079,0.0,0
2464,9.1080528307716,8.7632,8.7362542598904,1.3793,2.636,2.4921789989119,0.0,1
2465,1.5782723119565,0.0,47.51407396171606,0.4275,1.037,0.81494057724958,0.0,1
2466,2.4886555594122,0.0,47.51407396171606,0.0,0.902,0.6314201410305601,0.0,0
2471,4.5420413793103,15.2143,15.198369230769,6.2181,1.809,0.7609641781051201,0.0,1
2474,12.790263229746001,25.9033,25.790219469510998,2.9035,3.497,2.4474100414867004,0.242,1
2476,9.698466240399199,15.853,15.551977687198,2.3959,1.616,1.1305728506092,0.207,1
2478,2.8033661107913,9.5962,9.077477279893099,1.3596,0.39518639911849,0.10028792706821,0.115,0
2480,15.512748806013999,19.0578,18.817872558728002,2.7314,2.266,0.90703791571073,0.208,1
2481,7.633958954711,12.2347,12.108380503268002,0.9158,0.037176236267867015,0.033878759859937,0.282,1
2484,3.0872691435306,5.4882,5.017120624609,1.1066,1.501,0.6430231041678101,0.632,1
2489,23.45843709571,28.359,27.861856566209003,5.8761,4.041,2.9723890067934,0.477,0
2496,11.08933034654,13.2422,13.160823179662001,1.8705,1.087,0.7400206825232699,0.054000000000000006,0
2502,40.194361997226,0.0,47.51407396171606,1.4339,2.269,1.1626976342736002,0.0,0
2504,2.3737879451992003,0.0,47.51407396171606,0.1399,0.77,0.60573136594392,0.0,0
2510,56.207482858291996,0.0,47.51407396171606,0.51,0.50047984106132,0.49271255836195,0.0,1
2512,1.675312932101,10.25,10.377764003156,0.6578,1.425,1.0805188387894,0.0,0
2513,13.41259876235,22.3682,21.969335275342,2.4285,1.816,1.6476327758479,0.16699999999999998,1
2515,3.635394174857201,2.5207,2.5203030573294,0.4915,1.355,1.2736740520327,0.0,1
2516,7.1525490196078,6.4358,6.443125,2.0983,1.255,1.1098790322581,0.0,0
2521,7.0919581231949005,20.2303,19.946853375339998,1.1333,1.866,1.7297683241331,0.526,1
2523,1.3201860132356005,10.6955,10.681852387844,1.2888,1.338,1.2038770053476002,0.0,1
2524,7.810036880574,10.0049,9.9992342032967,0.9462,2.613,1.6001763552157,0.0,0
2525,24.757128367269,39.7148,39.736891328407005,5.6324,4.084,3.621022490234,0.0,0
2527,3.4773334265264,32.6612,32.629593281950996,1.311,1.254,0.8459140164842901,0.0,1
2528,11.456306749408,15.3946,15.402605750827998,3.2819,3.999,3.8453842508831,0.0,1
2529,10.297448332527999,12.8206,12.696913349225,2.8082,1.841,1.2837071061875,0.249,1
2533,11.232471278562,13.1479,14.972627735179,1.2423,0.046972105205094,0.042258588021251,0.272,1
2537,6.8766996122936,9.6905,9.652218331073303,1.2251,0.07045202208680999,0.050189688613608015,0.253,1
2540,7.9013543250738,34.3664,34.205204595327004,2.6901,0.923,0.6817981383155401,0.0,1
2547,0.35278865329696,0.0,47.51407396171606,0.8420000000000001,1.795,0.7053140096618399,0.0,1
2552,2.0309457607687,0.0,47.51407396171606,0.2139,2.306,1.8831534134104,-0.175,1
2554,6.5394354766361,0.0,47.51407396171606,2.0831,1.358,0.8444842554950699,0.0,0
2555,18.679892493118,0.0,47.51407396171606,1.4984,2.478,2.9568995084029,0.0,1
2556,8.1077376251125,9.3876,9.3948375183975,1.1224,0.359,0.18738611968032,0.0,0
2560,17.1250771198,30.4861,30.206689617214998,6.0148,1.922,1.1822028975887,0.0,1
2563,24.174818674557,0.0,47.51407396171606,2.7697,2.062,1.361794934197,0.0,0
2564,24.113668478397997,44.2759,44.091524673344004,2.7268,2.326,1.2368339298141,0.552,1
2565,47.866744124817,0.0,47.51407396171606,5.9626,0.503,0.13209783674121,0.0,0
2572,15.759299913506,21.1952,22.122635888831,2.3976,3.954,2.3748192340057,0.026,1
2575,10.474007396824,11.2842,10.997383660769,3.2069,2.138,2.2601436583934,0.628,1
2578,10.884872998821,0.0,47.51407396171606,2.8738,1.4680000000000002,0.6666892236342901,0.0,1
2579,6.388631104972402,14.1148,12.0452315625,1.0295,0.396,0.34342258440047,0.561,1
2583,8.6035384367204,8.514,9.226391591036199,1.6566,1.023,0.6796587140267901,0.0,1
2584,15.505085063717999,19.7555,19.600372864893,2.8932,3.955,2.0202665259269,0.314,1
2588,2.9915244807667,3.6209,3.6216364081233,1.8216,1.208,1.1350927968975,0.0,0
2589,18.610524276788002,15.2139,16.357363808996002,1.2061,0.027668765663616,0.017609511745791,0.22,1
2590,11.605626044656999,28.0161,27.777502537747,2.9877,1.883,1.2145439935717,0.457,1
2595,16.587840680242,22.2178,22.208226482923997,3.3526,1.546,0.97710876803552,0.0,1
2599,7.1710378438029005,12.7658,12.562324576664,1.3745,0.044795923242650006,0.018348037714228,0.304,1
2602,6.4306198281692994,9.2808,9.2209037117886,1.6517,1.065,1.0413568299888,0.0,1
2605,4.7017640015302,0.0,47.51407396171606,0.626,3.978,2.0499325918436,-0.2,0
2607,8.667722725697,12.9737,13.001584088546,2.4763,2.174,1.4946200791544,0.0,1
2608,41.619450317125,31.4815,31.403389830507997,2.5124,1.49,0.8596867812944899,0.0,0
2609,12.301458767274001,25.9091,25.33412312561,2.3336,3.503,2.8579617834395,0.26,1
2610,8.9614441018823,14.9764,14.795363793987,1.5265,0.03457050615777299,0.03008979933267,0.5660000000000001,1
2612,22.114040192199006,0.0,47.51407396171606,1.5105,0.953,0.80089806447776,0.0,1
2613,7.3611178442190015,10.9897,10.971888972697,1.0609,0.059978462981188,0.088546751727241,0.08199999999999999,1
2615,2.8215384615385,8.2759,8.2847798978896,1.0267,1.662,1.4991910910062,0.009000000000000001,0
2624,9.630218659342,18.5857,18.553004533631,1.5219,0.025793532878355,0.022946470479487,0.0,1
2625,2.5799740738829,7.0936,6.862979767418599,1.1145,0.0,0.38608469945355,0.459,1
2626,5.1567379613570985,0.0,47.51407396171606,0.5046,2.056,1.0439840033097,-0.034,1
2627,6.0647031494907,5.7917,5.788261695348799,1.0986,0.026142152922732,0.020906234814844,0.033,1
2628,7.1550946810859,16.6824,16.445448043219,1.2697,1.157,0.46560830913188,0.0,1
2635,3.9870572155118,26.0294,25.233930152088,1.1375,1.238,0.58589111995959,0.0,0
2636,9.3233347604017,10.6099,10.559267310596,1.2084,0.029416979956099,0.02630446636569,0.26,1
2637,7.1594989141403,12.599,12.615044029821,2.8084,3.088,2.2558039140445,0.0,1
2639,21.781615888525,32.5549,32.566816452645995,3.4159,4.597,1.6259327205498002,0.0,1
2645,83.467346938776,0.0,47.51407396171606,1.1566,4.266,3.0317623704139,0.0,0
2646,5.599846274274699,0.0,47.51407396171606,0.7208,1.4980000000000002,0.28100564739458,0.0,0
2647,20.734223053601,10.8146,10.777086672688,1.2674,0.10525377495406,0.099306311630945,0.132,1
2649,6.7599834480925,12.0545,11.760139311926999,1.4446,0.024522611425628,0.019847198364771,0.406,1
2651,6.5381066555263,0.0,47.51407396171606,1.1566,3.196,2.6727263210617003,0.0,1
2657,1.8333890209877,0.0,47.51407396171606,0.317,0.534,0.47487426197245,0.0,0
2658,7.1643569435394,25.6111,25.906545828109998,0.6829,1.881,1.3810274185313,0.0,0
2660,10.072240157113,10.9707,10.94396027736,1.5088,0.049459916351488,0.089224650986306,0.0,0
2661,8.5244688554326,12.6786,12.019283069054,1.6638,0.80902570233114,0.43781629806734,0.241,1
2663,9.423443023762,20.68,20.426760023104,1.9801,2.311,1.6009311966341,0.5329999999999999,1
2665,8.856118090083301,39.8,40.68250375681,1.4314,0.046047122683551,0.029161662069479,0.0,0
2666,7.4476111065746995,12.438,12.115027618463,1.1193,0.026094173431657004,0.02308733456883,0.463,1
2668,51.419326597257005,11.5703,11.514579025948999,1.2047,0.32511970711743,0.10514772340674,0.094,1
2670,11.584288242902998,19.9686,19.961476919467,2.2675,0.785,0.62582218857768,0.0,1
2672,8.5469902336932,20.5064,20.21426266179,1.2564,1.756,0.55907085358871,0.519,0
2679,14.130211768147,19.9206,19.176601485935,2.1369,1.816,2.0914733916838,0.317,1
2680,17.386829557688998,0.0,47.51407396171606,5.9827,3.178,2.4348742595755,0.0,0
2685,5.984923085520999,11.0521,10.97293554201,3.5527,0.984,2.0075963003997,0.193,1
2689,7.8242804756084,0.0,47.51407396171606,0.7992,2.281,0.8297413944843001,0.0,1
2694,4.3962964477422,27.2301,23.622736081803,1.0671,2.9384918914682,1.4698169520022,0.269,1
2697,3.7130902715876,17.0748,16.871379371581,1.5439,1.1042888986282,0.6533150486100301,0.561,1
2698,10.082211261489,13.407,13.235600489881001,1.4839,0.025410997720441003,0.021861124625022,0.384,1
2699,15.720269197918,26.88,26.585415448957,1.5842,1.692,1.1548972876189,0.32,1
2701,4.9437189971845985,10.1333,10.28023417898,0.5052,0.48,0.36235340640872,0.0,1
2703,8.631044574399,13.2137,13.058660282856,4.5396,2.75,2.3315146417583,0.256,1
2705,6.631737985501901,9.877,9.7862968085366,0.9699,0.042448087779519,0.038166391836289,0.16,1
2709,9.670214243349802,14.9945,15.012630323529,2.0122,2.906,1.6316940661822,0.0,1
2713,8.1809106471487,0.0,47.51407396171606,0.69,2.8110000000000004,2.4688695348808,0.0,1
2715,13.395538716201001,17.7744,17.586941705023,1.7413,0.028092683552206,0.027851530365234,0.439,1
2718,4.861775592432902,19.5,19.317654455333,1.2939,1.866,1.1041021482791,0.263,1
2732,10.571703937424001,14.4175,15.094548265258998,1.226,0.063723189893348,0.062569743429403,0.0,1
2733,1.2451523770256998,8.1145,8.1273546650854,0.431,1.1689042399457,0.082273731347447,0.153,1
2736,9.911367797393698,13.1986,13.623490567953,1.3082,0.080442971353011,0.07150872980661299,0.404,1
2739,18.68214808207,21.3729,21.291874745832,1.1333,1.889,1.7258674053934,0.0,1
2744,18.385368816187,13.9928,11.390307808659001,3.7917,3.197,3.0390105914085,0.0,0
2746,20.60129986697,25.87,25.845784308469,3.7092,0.040985935043838,0.037751107676262,0.368,1
2749,12.906791044776002,30.7937,30.972600286532998,1.4538,1.912,0.96244492958424,0.0,1
2755,12.792668226308999,20.6951,15.583160751559,2.0298,0.8467130994468001,0.8467130994468001,0.6,1
2756,10.312890785361,25.0,24.711853716516,1.8247,1.785,0.74837717799795,0.125,1
2758,4.89278224896,0.0,47.51407396171606,0.7821,2.174,1.2473622508792,0.0,0
2760,14.793634879288001,25.5442,25.448285573770004,5.0061,1.658,1.5658765159868002,0.233,1
2763,9.2004710257205,0.0,47.51407396171606,0.3791,1.855,1.1759833470662,0.0,0
2764,13.31134707336,16.2611,16.233047497543,2.8945,1.955,1.2655107896085,0.096,1
2769,27.429439128744,29.7412,29.571070110700997,1.3268,1.359,0.7071350980504301,0.0,1
2776,11.567500121738998,0.0,47.51407396171606,1.0085,2.609,1.2746036635939,-0.263,1
2778,18.095090984899002,27.0984,26.934470710246,2.0087,1.307,0.98690957717216,0.275,1
2780,1.2429849891091,3.0133,3.0066287111636,0.3861,0.7759999999999999,0.7587247297379799,0.0,1
2784,9.2128547858329,12.5222,12.331508358557,1.0135,0.023810533541469,0.017585699439685003,0.396,1
2792,7.034136562309098,14.5213,17.344480867336,0.9616,0.07226368259407401,0.08151326925848401,0.511,1
2795,12.864638216907,0.0,47.51407396171606,2.0415,3.628,3.1636855553885,0.0,1
2797,7.239894929208798,23.7,24.051326199096998,2.2374,1.519,0.82670537359378,0.0,0
2800,19.01518781108,24.8156,24.780777412869,2.2703,2.537,2.5011856623946,0.0,0
2801,17.929487760792,21.0,21.024041574258,2.5451,2.9210000000000003,1.5530243887206,0.0,0
2803,13.203103372239001,23.477,23.065458256769,1.877,2.499,1.2322926392336,0.391,1
2807,9.585050268661302,20.3855,21.824035788835,3.2209,1.293,1.1732255680151,0.102,1
2809,30.249912109375,44.075,43.828666430845004,2.2193,3.864,2.4280883856255,0.0,1
2817,16.819041659200998,27.7445,27.633826184091,3.8491,2.339,2.1818531334102,0.317,0
2823,8.4214963417325,11.3,11.422655573039,0.959,2.35,1.8640169257108,0.0,1
2824,8.1654302480851,16.5561,16.302528043849,2.7509,1.225,0.76754975731509,0.547,1
2827,12.763024676724,12.6752,12.600092446809,2.2524,2.069,1.0188916876574,0.197,1
2828,16.013353960748,21.7137,25.833673145704,2.5695,1.2775658458641002,0.90273118802976,0.63,0
2834,1.2704624122055,0.0,47.51407396171606,0.0,2.2840000000000003,1.0223495568522,0.0,0
2839,5.144201585504,0.0,47.51407396171606,0.8202,1.217,0.11918706926882,0.0,1
2841,10.18279983612,13.1166,13.042142247081001,0.9761,0.037497324768574,0.031819805454156004,0.0,1
2843,15.006145467524,29.5048,29.233874167280003,1.9456,1.4580000000000002,0.7075496006184,0.5870000000000001,0
2844,21.286335292804,31.9796,32.156391384445,3.6532,2.758,1.8744881544311005,0.192,1
2845,7.4245164920554,42.1795,42.21621975745,2.3594,1.996,1.5625823955051,0.0,1
2847,13.513464112430999,23.8654,23.540948448600002,2.6985,1.419,0.5857442693114899,0.644,1
2855,13.534611677592,11.4907,11.504932001101,0.9546,3.217,2.8227822531774,0.0,1
2858,35.65661208465,0.0,47.51407396171606,0.0,0.527,0.41289702297153,0.0,1
2859,9.5811208846444,0.0,47.51407396171606,1.0363,3.187,2.4615306364654,0.0,0
